"11687","Name the loocation of Lekh Castle which is also the location of SamurAbsheron channel ?","14","4","2,0,2","2,2,0,0,0,3,0,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"11688","what mountains are in sierra nevada ?","6","2","1,0,1","0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0","0,0,1"
"11689","Was True Grit a novel of the western genre ?","9","3","2,0,1","2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","1,0,0"
"11690","Name the wine regions of Baco noir ?","7","2","1,0,1","1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11691","Name the president of Wyche Fowler ?","6","2","1,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11692","Name the parts of the settlements which has New Braunfels as one of the parts ?","15","4","1,1,2","3,3,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"11693","How many party are there of the office holders whose one of the party is Janata Dal ?","17","3","1,0,2","2,2,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1","0,1,0"
"11694","name the home stadium of FC Spartak Moscow season 2011-12 ?","10","2","1,0,1","1,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1"
"11695","How many causes of death have been associated with American citizens ?","11","3","1,0,1","0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1","0,1,0"
"11696","Is Bluebird the grandsire of Miss Potential ?","7","3","2,0,1","1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11697","Is semnani one of the languages spoken in Iran ?","9","3","2,0,0","1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0","1,0,0"
"11698","Who made the singles on the famous album Aida ?","9","4","1,1,2","2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"11699","Who is the associate of Thomas Bryan Martin ?","8","2","1,0,1","1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11700","What sport played in Polytechnic uni of San Juan has also made advocate nasiruddin famous ?","15","4","2,0,2","0,2,1,0,0,3,1,3,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0","0,0,1"
"11701","List the academic discipline of the journals whose one of the discipline is neuro imaging ?","15","4","1,1,2","3,2,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0","0,0,1"
"11702","Which countries were led by Pietro Parolin ?","7","3","1,1,1","0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0","0,0,1"
"11703","was the first national bank and trust building architectured by Chicago ?","11","3","2,0,1","1,1,2,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"11704","Where does the road starting from Madison, Wisconsin end ?","9","4","1,1,2","1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1","0,0,1"
"11705","What are the movies written by Nick Castle ?","8","3","1,1,1","1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0","0,0,1"
"11706","How many bands began in Birmingham ?","6","3","1,1,0","0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1","0,1,0"
"11707","How many athletic associations are there in all of the private universities ?","12","3","1,0,0","2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"11708","Name the Chris Marve's school ?","5","2","1,0,1","1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11709","In how many areas do the networks broadcast, which also broadcasts in North Carolina ?","14","4","1,1,1","1,2,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1","0,0,1"
"11710","Name the movie whose director of photography is Gregg Toland and Bernard Herrmann was the music composer ?","17","5","2,1,2","2,1,0,0,0,5,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0","0,0,1"
"11711","What are the awrds won by Laemmle Theatres ?","8","2","1,0,1","1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0","0,0,1"
"11712","People of which religion have been the members of parliament, and are from the Kalutara Electoral district ?","17","4","1,1,2","2,3,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0","0,0,1"
"11713","Give me a count of movies distributed by Warner Bros ?","10","2","1,0,0","1,2,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0","0,0,1"
"11714","From how many different cities have people gone to the Illinois Fighting Illini men's basketball ?","15","4","1,1,1","1,1,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,0,1"
"11715","Did nokia 215 has the series 30+ OS ?","8","3","2,0,0","1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0","1,0,0"
"11716","Sampson Cudjoe plays for the Ghana national team ?","8","3","2,0,0","1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","0,0,1"
"11717","How many owners owned the clubs participating in the Premier leagues of '14 ?","13","3","1,0,1","2,2,1,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1","0,1,0"
"11718","Which writer of A literary Nightmare also extended the work of The Apple tree ?","14","4","2,0,2","3,2,1,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"11719","How many licensee are there, of the radio stations whose area is Nashville, Tennessee ?","14","3","1,0,0","1,1,1,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1","0,1,0"
"11720","How many people are in the band with Juelz Santana ?","10","4","1,1,1","1,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"11721","In which country is the Duong river ?","7","2","0,0,1","1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11722","Was Elton John a chairman of a Watford FC Season ?","10","3","2,0,1","2,1,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","1,0,0"
"11723","List the common official language of the ladonia and Empire of Atlantium ?","12","4","2,0,2","2,2,2,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11724","Does the stylistic origins of Plena lie in the Caribbean ?","10","3","2,0,0","2,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0","1,0,0"
"11725","Whose album is Haiti, I am sorry ?","7","2","1,0,1","0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0","0,0,1"
"11726","In which other places are there companies which are in Ontario, too ?","12","3","1,0,1","0,2,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0","0,0,1"
"11727","Where did the music genre of Harry and the Potters originate ?","11","3","1,0,2","2,1,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1","0,0,1"
"11728","Who directed The Haunted House ?","5","2","1,0,1","1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"11729","For how many movies are there whose musicians home town is in Volos ?","13","4","1,1,1","0,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1","0,0,1"
"11730","What is the religion of the member of parliament who is a relative of Sarathchandra Rajakaruna ?","16","4","1,1,2","3,3,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0","0,0,1"
"11731","what awards have been given to A. Peter Dewey ?","9","2","1,0,1","0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0","0,0,1"
"11732","From how many different places did the weapons used in the American Indian wars originate ?","15","4","1,1,1","2,2,4,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1","0,0,1"
"11733","From where does the river start, which flows into the Conowingo dam ?","12","4","1,1,2","2,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1","0,0,1"
"11734","What is the total number of politicians whose predecessor's deputy is Jenny Macklin ?","13","4","1,1,0","1,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"11735","Count all the shows whose music composers are in Oysterhead. ?","10","4","1,1,1","1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0","0,1,0"
"11736","In which timezone does Khok Kwang lie ?","7","2","1,0,1","0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"11737","How many bands have members currently playing the Fender Stratocaster ?","10","4","1,1,0","1,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1","0,1,0"
"11738","Which country has leaders  Karu Jayasuriya and Ranil Wickremesinghe ?","9","5","2,1,2","0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11739","List the software which uses Microsoft Windows as their operating system ?","11","3","1,1,1","1,1,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"11740","How many religions have the relatives of waxiangs followed ?","9","3","1,0,1","1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"11741","What kind of games does Blizzard games develop ?","8","4","1,1,2","0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"11742","Which expertise of the Menetries's warbler is the  nationality of the Jeyhun Abiyev ?","13","4","2,0,2","3,2,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11743","In how many places can I find wine made of Vitis vinifera grapes ?","13","3","1,0,2","0,2,1,0,0,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1","0,0,1"
"11744","List all the bands which have members of the band Guy in them ?","13","3","1,0,2","2,2,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0","0,0,1"
"11745","Name a fictional character whose relative is Uncle Henry and species is Human ?","13","5","2,1,2","1,0,3,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0","0,0,1"
"11746","What is the draft team of Dale Mitchell (ice hockey) ?","10","2","1,0,1","1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11747","Was the skeleton dance animated by Walt Disney ?","8","3","2,0,1","1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","1,0,0"
"11748","To which educational institutions did Lesli Sanchez go for her studies ?","11","2","1,0,1","0,1,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0","0,0,1"
"11749","Who was the coach of 1972 Oakland Raiders season ?","9","2","1,0,1","1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"11750","How many developers make softwares for Unix like operating systems ?","10","3","1,0,1","0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1","0,1,0"
"11751","What is the religion of the ones in the Kampuchean Union of Salvation ?","13","3","1,0,2","3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11752","List the employments of people who died in Tampa, Florida. ?","10","3","1,0,2","1,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0","0,0,1"
"11753","List the destination of Novair International Airways ?","7","2","1,0,1","1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11754","How many states are in the Mediterranean Basketball Association ?","9","3","1,1,1","1,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"11755","Name the television show whose subsequent work is Frasier and opening theme is Where Everybody Knows Your Name ?","18","5","2,1,2","1,0,1,0,0,5,0,1,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,1","0,0,1"
"11756","Where is the football team located in which Josh Bell did his debut ?","13","3","1,0,2","1,1,1,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1","0,0,1"
"11757","Who was engaged in wars of Fort Gadsden and Fort Barrancas ?","11","4","2,0,2","0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0","0,0,1"
"11758","What are some awards given to people who were born in sweden ?","12","4","1,1,1","1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0","0,0,1"
"11759","Is Hard Candy Fitness one of the divisions of Moscow ?","10","3","2,0,0","1,2,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11760","Is WP 8.1 the OS on Lumia 830 ?","8","3","2,0,0","1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11761","Do the polet airlines fly to moscow ?","7","3","2,0,1","1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0","1,0,0"
"11762","Is Trevor Peacock the narrator of Fred Claus ?","8","3","2,0,0","1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11763","What all are written in the C programming language ?","9","2","1,0,0","2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11764","List the producer of the TV shows whose company is HBO. ?","11","4","1,1,2","2,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0","0,0,1"
"11765","Is Andrew Lincoln the narrator of Million Dollar Traders ?","9","3","2,0,1","1,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11766","List all the operators of the train who operates in Budapest ?","11","4","1,1,2","2,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0","0,0,1"
"11767","Is Eddie Bravo the trainer of Alan Jouban ?","8","3","2,0,1","1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11768","What are some common ingredients used in Swedish dishes ?","9","3","1,0,2","1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0","0,0,1"
"11769","Where did the genres originate, which were in the Harry and the Potters album ?","14","3","1,0,2","3,1,0,0,0,1,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1","0,0,1"
"11770","Whose former teams are Indianapolis Colts and Carolina Panthers ?","9","4","2,0,2","0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0","0,0,1"
"11771","Name the river with mouth palce Essex and source place as Gloucestershire ?","12","5","2,1,2","1,2,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11772","Was Castillo discovered by Galileo ?","5","3","2,0,0","0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"11773","What are the common sports played by jamiatu Muslim mindanao and Polytechnic University of Philippines Taguig ?","16","4","2,0,2","1,2,2,0,0,2,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0","0,0,1"
"11774","Among the countries using Aureus as currency which had Nicomedia as an important place ?","14","5","2,1,2","2,3,1,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0","0,0,1"
"11775","Who are the trainersof Candice Michelle ?","6","2","1,0,1","1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0","0,0,1"
"11776","Does StandBy records distribute via Sony ?","6","3","2,0,1","0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0","1,0,0"
"11777","Name the music artist which collaborated with the spouse of Jessi Colter ?","12","4","1,1,2","2,2,0,0,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0","0,0,1"
"11778","Who is the prime minister of the successor of Kingsley Wood ?","11","3","1,0,1","2,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11779","which band was Roger waters in ?","6","2","1,0,1","0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"11780","Is Seattle the Ship builder of USS Marmora (IX-189) ?","9","3","2,0,0","1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11781","Was Beth Tweddle primarily coached by Amanda Reddin ?","8","3","2,0,0","0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"11782","What is the Band whose band member is Mark Middleton ?","10","2","1,0,1","1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"11783","Was the cover of The adventures of Tom Sawyer designed by Mark Twain ?","13","3","2,0,1","2,3,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"11784","Which president of William Eustus also married to Dolley Madison ?","10","4","2,0,1","0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"11785","Is Charles Drummond Ellis a doctoral student of James Chadwick ?","10","3","2,0,1","1,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11786","How many kings and queens have died in the Arabian Peninsula ?","11","2","1,0,1","1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"11787","What team did Joe Porter and Eddie Anderson play for ?","10","4","2,0,2","0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0","0,0,1"
"11788","Producers of what have died in Mississippi ?","7","3","1,0,2","0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0","0,0,1"
"11789","How many universities are there whose country's capital is Oslo ?","10","4","1,1,1","0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1","0,1,0"
"11790","Current players of Colorado Avalanche have previously played for how many different teams ?","13","4","1,1,2","0,2,3,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1","0,0,1"
"11791","Was 2658 Gingerich invented in Harvard ?","6","3","2,0,1","0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"11792","How many other people are in a band with Robert de Niro ?","12","4","1,1,1","1,2,2,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"11793","Is Philosophy the academic discipline of Think (journal) ?","8","3","2,0,1","1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0","1,0,0"
"11794","What is the highschool of the american football player who joined the Robert Morris Colonials program ?","16","4","1,1,1","3,1,1,0,0,4,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0","0,0,1"
"11795","Who is associated  with the musical artists from Africa '70 (band) and Tony Allen ?","14","5","2,1,2","1,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0","0,0,1"
"11796","How many religions are followed by the group whose architectural style can be seen on Sanggar Agung ?","17","4","1,1,1","1,2,2,0,0,2,1,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1","0,1,0"
"11797","Name the other wine region of the grapes whose one of the wine region is Michigan ?","16","4","1,1,2","3,2,1,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0","0,0,1"
"11798","Which shows' opening themes was used to make If We Were a Movie ?","13","4","1,1,2","1,1,0,0,0,2,2,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0","0,0,1"
"11799","Does GeneWeb have the GPL license ?","6","3","2,0,0","1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0","1,0,0"
"11800","Josef Bhler belongs to which political party ?","7","2","1,0,1","0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11801","What are the beverages whose origin is England ?","8","2","1,0,1","1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0","0,0,1"
"11802","List down the opponents of Frank Stilwell ?","7","2","1,0,1","1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11803","How many subjects are covered in the publications of Doubleday ?","10","3","1,0,2","1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"11804","Is Olyokma River the right tributary of Lena River ?","9","3","2,0,1","1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11805","What is the debut team of the football player whose college is UCLA Bruins football ?","15","4","1,1,2","2,1,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"11806","What is the capital of the region which maintains the South Park Bridge ?","13","4","1,1,2","3,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0","0,0,1"
"11807","Who has military branches are Colonial troops and Continental Army ?","10","4","2,0,2","0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0","0,0,1"
"11808","In how many places has Don R. Berlin worked ?","9","2","1,0,1","0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1","0,0,1"
"11809","Was Heinrich Himmler ever a commanders of Army Group Oberrhein ?","10","3","2,0,0","1,1,0,0,0,0,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0","1,0,0"
"11810","Name the cause of death of Martino Martini ?","8","2","1,0,1","1,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11811","What is the total number of fictional characters whose created by  Greg Daniels and series is The Office (U.S. TV series) ?","21","4","2,0,2","2,2,2,0,0,4,1,4,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0","0,0,1"
"11812","Fairfield, Connecticut is hometown to which persons ?","7","3","1,1,1","0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"11813","Which administrative region leader is Sukhumbhand Paribatra and was founded by  Rama I ?","13","5","2,1,2","0,1,1,0,0,2,0,3,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0","0,0,1"
"11814","Is Luigi Brugnaro the mayor of Venice ?","7","3","2,0,0","1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11815","Where did Allama Matthews study ?","5","2","1,0,1","0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1","0,0,1"
"11816","Politicians born in Bangalore are now in which parties ?","9","3","1,0,1","0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11817","What is the nationality of the chancellor who was served by Michael Mayr ?","13","4","1,1,2","2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0","0,0,1"
"11818","Is joel quenneville the main coach of Chicago Blackhawks ?","9","3","2,0,0","1,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"11819","Quebec born ice hockey players have stopped playing for which teams ?","11","4","1,1,2","0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0","0,0,1"
"11820","How many genres gave birth to other genres which emphasize Bass Guitars ?","12","4","1,1,1","0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1","0,1,0"
"11821","Who developed the software for the operating system of Macintosh Quadra 660AV ?","12","4","1,1,2","2,2,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"11822","Who is the writer with notable works like Adventures of Huckleberry Finn and The Adventures of Tom Sawyer ?","18","5","2,1,2","2,4,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"11823","How many politicians are there from the city of Ganges ?","10","3","1,0,1","1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"11824","What genre's softwares are released with a GNU GPL license ?","10","3","1,0,0","1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"11825","How many shows are made by Playtone ?","7","3","1,1,0","0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"11826","Name the monarch of L Buwei ?","6","2","1,0,1","1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11827","Who were the commanders during the events which took place in Sandusky County, Ohio ?","14","4","1,1,2","2,2,0,0,0,1,2,3,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0","0,0,1"
"11828","What are the movies whose editor died in Westwood, Los Angeles ?","11","3","1,0,2","1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0","0,0,1"
"11829","In how many places can I find people who were the architects of the Dundas Castle ?","16","3","1,0,0","2,2,1,0,0,0,3,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1","0,0,1"
"11830","Count the movies in Swedish language ?","6","3","1,1,0","1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,1,0"
"11831","Name the artist of Brad Paisley discography ?","7","2","1,0,0","1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"11832","From how many works is the musical derived, whose lyrics are written by Sheldon Harnick ?","15","3","1,0,1","1,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1","0,0,1"
"11833","List all discipline of the journals whose one of the discipline is Cerebral blood flow ?","15","4","1,1,2","3,2,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0","0,0,1"
"11834","How many politicians live in India ?","6","3","1,1,1","0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"11835","Matthew kane and Park rankin are citizens of which country ?","10","4","2,0,2","0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0","0,0,1"
"11836","In how many places can I find people whose alma mater was in bachelor of arts ?","16","4","1,1,1","0,3,2,0,0,2,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1","0,0,1"
