QuestionID	Question	Label1	Label2	Dbpedia-Relation	RelationTotal	relnliodLogs	qanary_component-DiambiguationProperty-OKBQA	qanary_component-AnnotationofSpotProperty	Kcap	isiah
12215	Is Egyptian Arabic belong to the Central Semitic Languages family ?	family		http://dbpedia.org/ontology/languageFamily	1	0			0	0
12216	Which company developed Google Web Toolkit and Google custom search ?	developed	@@@	http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/author	2	0	0	0	0	0
12218	From where did Ben Wilson (American football) do his highscool ?	highschool		http://dbpedia.org/ontology/highschool	1	0		0	0	0
12219	Name the route end of the North-South Transport Corridor and Mumbai Vadodara Expressway ?	route end	@@@	http://dbpedia.org/ontology/routeEnd,http://dbpedia.org/ontology/routeEnd	2	1	1	1	0	1
12221	Which scientist is known for anthrax and has Karl Ewald Hasse as his academic advisor ?	known for	academic advisor	http://dbpedia.org/ontology/knownFor,http://dbpedia.org/ontology/academicAdvisor	2	0	0	0	0	1
12222	How many mountain are there in Sierra Nevada range ?	mountain range		http://dbpedia.org/ontology/mountainRange	1	0			0	0.1666667
12223	To how many different species does the members of the Animal Kingdom belong ?	Kingdom	species	http://dbpedia.org/ontology/kingdom,http://dbpedia.org/ontology/species	2	0	0	0	0	0
12224	Which company owns instagram ?	owns		http://dbpedia.org/ontology/subsidiary	1		0	0	0.5	0
12225	Who did Daniel Gibson marry ?	marry		http://dbpedia.org/ontology/spouse	1		1	1	0	0
12226	In which countries can i find some feminist writers ?	find	@@@	http://dbpedia.org/ontology/movement,http://dbpedia.org/ontology/nationality	2	0			0	0
12227	Is Tamera Mowry the former band member of Voices ?	former band member		http://dbpedia.org/ontology/formerBandMember	1	1	0	1	0	0.3333333
12228	How many movies are distributed by Cinema International Corporation ?	distributed by		http://dbpedia.org/ontology/distributor	1		1	1	0.3333333	0.3333333
12229	List the birth city of the politicians of Democratic Party. ?	Party	birth city	http://dbpedia.org/ontology/party,http://dbpedia.org/ontology/birthPlace	2	0.6666666667	0		0	0
12230	Which person works at the American Magazine ?	works at		http://dbpedia.org/ontology/employer	1	0	0	0	0	0
12231	Name the regions served by Toll Global Express ?	regions served		http://dbpedia.org/ontology/regionServed	1				0	0
12232	How many mountain ranges are located in the Canton of Fribourg ?	in	mountain range	http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/ontology/mountainRange	2	0			0	1
12233	Which religion followers are in the Royal Thai Army ?	religion	in	http://dbpedia.org/ontology/militaryBranch,http://dbpedia.org/ontology/religion	2				0	0
12234	Did James brown make the song Killing is Out, School Is In ?	make		http://dbpedia.org/ontology/musicalBand	1	0			0	0
12235	Is PIAS Recordings the distributing label of Wichita Recordings ?	distributing label		http://dbpedia.org/ontology/distributingLabel	1	0	0	0	0	0.6666667
12236	Count all american football players whose former team owns Lucas Oil Stadium ?	count	former team	http://dbpedia.org/ontology/formerTeam	1	0			0	0
12237	How many cities are around the sea which flows into the Atlantic ?	flows	cities	http://dbpedia.org/ontology/inflow	1	0	0	0	0	0
12238	How many apes are there ?	@@@		http://dbpedia.org/ontology/family	1				0	0
12239	What is the occupation of the Irving Chernev and Karen Grigorian ?	occupation	occupation	http://dbpedia.org/ontology/occupation,http://dbpedia.org/ontology/occupation	2	1	1	1	0	1
12240	How many cities are close to Lake Victoria ?	are		http://dbpedia.org/ontology/nearestCity	1				0	0
12241	Name the ssignificant buildings of Ivan Fomin ?	significant building		http://dbpedia.org/ontology/significantBuilding	1		0		0	0.2857143
12243	Where did the war take place where one of the commander was Zuo Zongtang ?	take place	commander	http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/territory	2		0	0	0	0.3333333
12244	Which largest city of Salsette Island is also the largest city of India ?	largest city	largest city	http://dbpedia.org/ontology/largestCity,http://dbpedia.org/ontology/largestCity	2	0	0		1	0.6666667
12245	Which route start of Moscow-Kazan high-speed railway is the home stadium of 2011-12 FC Spartak Moscow ?	route start	home stadium	http://dbpedia.org/ontology/routeStart,http://dbpedia.org/ontology/homeStadium	2	0.6666666667	0.6666666667		0	0.1333333
12246	What is the name of the homeground of football team Panionios G.S.S. ?	ground		http://dbpedia.org/ontology/ground	1	0	0	0	0	0
12247	Who was the PM under which William Deane served ?	PM		http://dbpedia.org/ontology/primeMinister	1	0			0	0
12248	How many teams was Garry Unger in, previously ?	teams		http://dbpedia.org/ontology/formerTeam	1				0	0
12249	What killed John Thompson Mason and Martino Martini ?	killed	@@@	http://dbpedia.org/ontology/deathCause,http://dbpedia.org/ontology/deathCause	2		0		1	0
12250	How many different currencies are used in the places governed by the president of France ?	currencies	governed	http://dbpedia.org/ontology/currency	1	0	0	0	0	0
12252	How many people play for the Dallas Cowboys ?	play for		http://dbpedia.org/ontology/team	1	0	0	0	0	0
12253	Where did the people die who were known for Young Life ?	known for	die	http://dbpedia.org/ontology/knownFor,http://dbpedia.org/ontology/deathPlace	2	0.5			0	0
12256	Is Latin the official language of Sovereign Military Order of Malta ?	official language		http://dbpedia.org/ontology/officialLanguage	1	0	0	0	0	0.5
12257	List the  outflow of Lake Uniamsi ?	outflow		http://dbpedia.org/ontology/outflow	1	1			0	1
12258	Which awards did the creator of A Barrel of Laughs, a Vale of Tears won ?	awards	creator	http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/award	2	0	0	0.6666666667	0	0
12259	In which university did Harlan Mathews study, where Richard Meriil Atkinson went too ?	study	went too	http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/almaMater	2	0			0	0
12260	How many people have trained the wrestlers who were billed in Wisconsin ?	billed	trained	http://dbpedia.org/ontology/billed,http://dbpedia.org/ontology/trainer	2	0	1	0.6666666667	0	1
12261	Did Chant Mas originate in West Africa ?	originate		http://dbpedia.org/ontology/stylisticOrigin	1				0	0
12262	What are on the borders of Shimsa Plateau ?	border		http://dbpedia.org/ontology/border	1	1			0	1
12264	Estimate the number of sports divisions at the universities under international association of universities. ?	sports	under	http://dbpedia.org/ontology/affiliation,http://dbpedia.org/ontology/sport	2	0			1	0.1666667
12265	Is Labor relations the main interest of Karl Marx ?	main interest		http://dbpedia.org/ontology/mainInterest	1		0		0	0
12266	What mammals are classified into Diprotodontia ?	classified		http://dbpedia.org/ontology/order	1		0		0	0
12267	Name a office holder whose predecessor is Edward Douglass White and has son named Charles Phelps Taft II ?	predecessor	has son	http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/child	2	0			0	0
12268	List the books by the authors buried in the Convent of the Barefoot Trinitarians ?	buried in	authors	http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/ontology/author	2	0			0	0
12269	Which companies have launched from the Vandenberg Air Force Air base ?	launched	@@@	http://dbpedia.org/ontology/launchSite,http://dbpedia.org/ontology/manufacturer	2	0	0	0	0.5	0
12271	Spanish harlem incident and girl from the north country were originally composed by whom ?	composed by	composed by	http://dbpedia.org/ontology/composer,http://dbpedia.org/ontology/composer	2		1		1	1
12273	Which television show is based in Massachusetts and has opening theme as "Where Everybody Knows Your Name" ?	opening theme	based in	http://dbpedia.org/ontology/openingTheme,http://dbpedia.org/ontology/location	2	0			0	0.6666667
12274	What is the career of George Arceneaux, Jr. ?	career		http://dbpedia.org/ontology/occupation	1		0		0	0
12275	Who are the maintainers of the bridges which cross the pandaruan river ?	cross	maintainer	http://dbpedia.org/ontology/crosses,http://dbpedia.org/ontology/maintainedBy	2	0.6666666667	0	0	1	0.1666667
12276	Who all held a position when Gough Whitlam was the prime minister ?	prime minister		http://dbpedia.org/ontology/primeMinister	1		0		0	0
12277	Which veterans served at CBS ?	at		http://dbpedia.org/ontology/occupation	1	0	0		0	0
12278	Which games publishers are located in California ?	publishers	located in	http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/publisher	2	0	0	0	0	0.6666667
12280	Who is the  distributor of Rev (drink) ?	distributor		http://dbpedia.org/ontology/distributor	1	1	1	1	0	0
12281	Who is the scientist whose doctoral student is Erich Bagge ?	doctoral student		http://dbpedia.org/ontology/doctoralStudent	1	0			0	0
12283	Who appointed William L. Dayton ?	appointed		http://dbpedia.org/ontology/appointer	1	1	0	1	1	0
12285	Which famous commander led the Siege of forn meigs and was involved in the battle of fort stephenson ?	commander	@@@	http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/commander	2	0.6666666667			0	0
12286	Through which states do the rivers flow which join in the republican river from the left ?	left	state	http://dbpedia.org/ontology/leftTributary,http://dbpedia.org/ontology/state	2	0		0	0	0
12287	Under which common jurisdiction do Trinity School, Brentwood and Buckhurst Hill County High School fall ?	jurisdiction	500000	http://dbpedia.org/ontology/localAuthority,http://dbpedia.org/ontology/localAuthority	2	0		0	0	0
12288	Who founded a company which served Mid Wales ?	served	founded	http://dbpedia.org/ontology/regionServed,http://dbpedia.org/ontology/foundedBy	2	0	0	0	0	1
12291	How many artists play as Rickenbacker ?	play as		http://dbpedia.org/ontology/instrument	1	1	0	1	0	0
12292	Who were the opponents of employees of Henry Howard, the Northampton Earl ?	employees	opponents	http://dbpedia.org/ontology/employer,http://dbpedia.org/ontology/opponent	2	0.6666666667	0.6666666667	0.6666666667	0	0
12293	List the mammals whose taxonomy is Diprotodontia and phylum is Chordate ?	taxanomy	phylum	http://dbpedia.org/ontology/order,http://dbpedia.org/ontology/phylum	2				0	1
12294	Who are some basketball players who played for Phoenix Suns ?	played for		http://dbpedia.org/ontology/team	1	1			0	0
12295	What is the country with native language as Languages of Ethiopia ?	language		http://dbpedia.org/ontology/language	1	0.5			0	1
12297	Name the part of Liverpool city region > ?	part		http://dbpedia.org/ontology/part	1	0			1	1
12299	What is the launch site of the Juno I which was also the ground of 2016 Fort Lauderdale Strikers season ?	launch site	ground	http://dbpedia.org/ontology/launchSite,http://dbpedia.org/ontology/ground	2	0	0.6666666667		0	1
12300	Where is the tomb of son of Bruce Lee ?	tomb	son 	http://dbpedia.org/ontology/parent,http://dbpedia.org/ontology/restingPlace	2	0	0		0	0
12301	Give me a count of schools in Reading, Berkshire ?	in		http://dbpedia.org/ontology/city	1				0	0
12303	Which automobile platform provider of Chiva bus is also the parent company of the Ford Falcon Cobra ?	automobile platform	parent company	http://dbpedia.org/ontology/automobilePlatform,http://dbpedia.org/ontology/parentCompany	2	0			0	0.5
12304	who is the husband of Rosie Huntington Whiteley ?	husband		http://dbpedia.org/ontology/partner	1	0	0	0	0	0.6666667
12305	How many universities are in the National Collegiate Athletic Association ?	athletic		http://dbpedia.org/ontology/athletics	1				0	0
12306	List the total number of board members who share board with Creative commons ?	board	board	http://dbpedia.org/ontology/board,http://dbpedia.org/ontology/board	2	0		0	0	0.1666667
12308	In how many different people are alumini of the University of Oxford working ?	alumini	@@@	http://dbpedia.org/ontology/field	1	0		0	0	0
12309	How many ingedients are required to make the Ragout Fin ?	ingredients		http://dbpedia.org/ontology/ingredient	1		0		0	0
12310	Is Serbian Titieca a doctoral student of Werner Heisenberghttp://dbpedia.org/resource/Werner_Heisenberg ?	doctoral student		http://dbpedia.org/ontology/doctoralStudent	1		0	0	1	0.6666667
12311	What are the software which uses  platforms as ARM architecture ?	platforms		http://dbpedia.org/ontology/computingPlatform	1		0		0	0.3333333
12312	Where are the cooper mountain vineyards and Mt. bachelor ski area located ?	located	@@@	http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/location	2				0	0.6666667
12313	Which developer of  the Spider-Man: Edge of Time is the  successor of PlayStation 2 ?	developer	successor	http://dbpedia.org/ontology/developer,http://dbpedia.org/ontology/successor	2	0.5	0.6666666667	0	0	0.1538462
12314	From which countries are the people from who are an academic authority of the Western pygmy blue species ?	people from	academic authority	http://dbpedia.org/ontology/binomialAuthority,http://dbpedia.org/ontology/citizenship	2	0			0	0.08695652
12315	Is Henry Knox a commander of Continental Artillery Regiment ?	commander		http://dbpedia.org/ontology/notableCommander	1		0	0	0.6666667	0.4
12316	Name the fictional character painted by Josh Friedman and portrayed in Terminator Genisys ?	painted	potrayed	http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/portrayer	2				1	0
12317	What is the total number of religions that politicians have followed ?	religion	@@@	http://dbpedia.org/ontology/profession,http://dbpedia.org/ontology/religion	2	0.6666666667	0	0	0	0
12320	What is the prize awarded to Bruce Beutler ?	prize awarded		http://dbpedia.org/ontology/award	1		1	1	0	1
